Solar Doppler Velocity [m/s]:   298.33                # Note: Positive means FOV moving TOWARDS the sun.
Solar Intensity Units are: ph/s/m^2/um    
Distance to Sun in AU:    1.00721
S = Solar Rest Frame.  E = earth-centered rest frame.
        Wavenumber_E        Wavenumber_S   Wavelength_S [um]       Transmittance           Intensity
          6215.21000          6215.20382        1.6089576943        0.9907372471        0.204067E+22
          6215.20000          6215.19382        1.6089602831        0.9907613492        0.204072E+22
          6215.19000          6215.18382        1.6089628718        0.9907804091        0.204075E+22
          6215.18000          6215.17382        1.6089654606        0.9907948825        0.204078E+22
          6215.17000          6215.16382        1.6089680494        0.9908051296        0.204079E+22
          6215.16000          6215.15382        1.6089706381        0.9908114376        0.204080E+22
          6215.15000          6215.14382        1.6089732269        0.9908140364        0.204080E+22
          6215.14000          6215.13382        1.6089758157        0.9908131092        0.204079E+22
          6215.13000          6215.12382        1.6089784045        0.9908088009        0.204078E+22
          6215.12000          6215.11382        1.6089809934        0.9908012231        0.204075E+22
          6215.11000          6215.10382        1.6089835822        0.9907904594        0.204073E+22
          6215.10000          6215.09382        1.6089861710        0.9907765678        0.204069E+22
          6215.09000          6215.08382        1.6089887598        0.9907595837        0.204065E+22
          6215.08000          6215.07382        1.6089913487        0.9907395218        0.204060E+22
          6215.07000          6215.06382        1.6089939375        0.9907163769        0.204055E+22
          6215.06000          6215.05382        1.6089965264        0.9906901255        0.204049E+22
          6215.05000          6215.04382        1.6089991153        0.9906607247        0.204042E+22
          6215.04000          6215.03382        1.6090017042        0.9906281112        0.204035E+22
          6215.03000          6215.02382        1.6090042930        0.9905921935        0.204027E+22
          6215.02000          6215.01382        1.6090068819        0.9905528330        0.204018E+22
          6215.01000          6215.00382        1.6090094708        0.9905097939        0.204009E+22
          6215.00000          6214.99382        1.6090120598        0.9904478019        0.203996E+22
          6214.99000          6214.98382        1.6090146487        0.9903955169        0.203984E+22
          6214.98000          6214.97382        1.6090172376        0.9903362764        0.203972E+22
          6214.97000          6214.96382        1.6090198265        0.9902662628        0.203957E+22
          6214.96000          6214.95382        1.6090224155        0.9901782267        0.203938E+22
          6214.95000          6214.94382        1.6090250044        0.9900593149        0.203913E+22
          6214.94000          6214.93382        1.6090275934        0.9898884788        0.203877E+22
          6214.93000          6214.92382        1.6090301824        0.9896342367        0.203824E+22
          6214.92000          6214.91382        1.6090327714        0.9892542474        0.203745E+22
          6214.91000          6214.90382        1.6090353603        0.9886986658        0.203630E+22
          6214.90000          6214.89382        1.6090379493        0.9879190556        0.203469E+22
          6214.89000          6214.88382        1.6090405384        0.9868832181        0.203255E+22
          6214.88000          6214.87382        1.6090431274        0.9855935969        0.202989E+22
          6214.87000          6214.86382        1.6090457164        0.9841037324        0.202682E+22
          6214.86000          6214.85382        1.6090483054        0.9825252498        0.202356E+22
          6214.85000          6214.84382        1.6090508945        0.9810188632        0.202045E+22
          6214.84000          6214.83382        1.6090534835        0.9797675861        0.201787E+22
          6214.83000          6214.82382        1.6090560726        0.9789371610        0.201615E+22
          6214.82000          6214.81382        1.6090586616        0.9786355958        0.201553E+22
          6214.81000          6214.80382        1.6090612507        0.9788845126        0.201603E+22
          6214.80000          6214.79382        1.6090638398        0.9796131774        0.201753E+22
          6214.79000          6214.78382        1.6090664289        0.9806769504        0.201971E+22
          6214.78000          6214.77382        1.6090690180        0.9818936204        0.202221E+22
          6214.77000          6214.76382        1.6090716071        0.9830851169        0.202466E+22
          6214.76000          6214.75382        1.6090741962        0.9841114741        0.202677E+22
          6214.75000          6214.74382        1.6090767853        0.9848885610        0.202836E+22
          6214.74000          6214.73382        1.6090793744        0.9853881490        0.202939E+22
          6214.73000          6214.72382        1.6090819636        0.9856250034        0.202987E+22
          6214.72000          6214.71382        1.6090845527        0.9856384893        0.202989E+22
          6214.71000          6214.70382        1.6090871419        0.9854754478        0.202955E+22
          6214.70000          6214.69382        1.6090897310        0.9851782445        0.202893E+22
          6214.69000          6214.68382        1.6090923202        0.9847787943        0.202810E+22
          6214.68000          6214.67382        1.6090949094        0.9842972908        0.202711E+22
          6214.67000          6214.66382        1.6090974986        0.9837436320        0.202596E+22
          6214.66000          6214.65382        1.6091000878        0.9831197761        0.202467E+22
          6214.65000          6214.64382        1.6091026770        0.9824219144        0.202323E+22
          6214.64000          6214.63382        1.6091052662        0.9816419816        0.202161E+22
          6214.63000          6214.62382        1.6091078554        0.9807684288        0.201981E+22
          6214.62000          6214.61382        1.6091104446        0.9797863711        0.201778E+22
          6214.61000          6214.60382        1.6091130339        0.9786772417        0.201549E+22
          6214.60000          6214.59382        1.6091156231        0.9774180454        0.201289E+22
          6214.59000          6214.58382        1.6091182124        0.9759802375        0.200993E+22
          6214.58000          6214.57382        1.6091208016        0.9743282047        0.200652E+22
          6214.57000          6214.56382        1.6091233909        0.9724173027        0.200258E+22
          6214.56000          6214.55382        1.6091259802        0.9701914280        0.199799E+22
          6214.55000          6214.54382        1.6091285695        0.9675802284        0.199260E+22
          6214.54000          6214.53382        1.6091311588        0.9644964017        0.198625E+22
          6214.53000          6214.52382        1.6091337481        0.9608343279        0.197870E+22
          6214.52000          6214.51382        1.6091363374        0.9564729397        0.196971E+22
          6214.51000          6214.50382        1.6091389267        0.9512887794        0.195903E+22
          6214.50000          6214.49382        1.6091415160        0.9451896243        0.194647E+22
          6214.49000          6214.48382        1.6091441054        0.9381823217        0.193203E+22
          6214.48000          6214.47382        1.6091466947        0.9304813591        0.191617E+22
          6214.47000          6214.46382        1.6091492841        0.9226307878        0.189999E+22
          6214.46000          6214.45382        1.6091518734        0.9155492563        0.188540E+22
          6214.45000          6214.44382        1.6091544628        0.9103736570        0.187474E+22
          6214.44000          6214.43382        1.6091570522        0.9080933271        0.187004E+22
          6214.43000          6214.42382        1.6091596416        0.9091651826        0.187224E+22
          6214.42000          6214.41382        1.6091622310        0.9133532855        0.188086E+22
          6214.41000          6214.40382        1.6091648204        0.9198079531        0.189415E+22
          6214.40000          6214.39382        1.6091674098        0.9273921666        0.190976E+22
          6214.39000          6214.38382        1.6091699992        0.9350848305        0.192560E+22
          6214.38000          6214.37382        1.6091725886        0.9422150143        0.194027E+22
          6214.37000          6214.36382        1.6091751781        0.9484708240        0.195315E+22
          6214.36000          6214.35382        1.6091777675        0.9537895551        0.196410E+22
          6214.35000          6214.34382        1.6091803570        0.9582389620        0.197326E+22
          6214.34000          6214.33382        1.6091829464        0.9619358156        0.198086E+22
          6214.33000          6214.32382        1.6091855359        0.9650025150        0.198717E+22
          6214.32000          6214.31382        1.6091881254        0.9675488941        0.199241E+22
          6214.31000          6214.30382        1.6091907149        0.9696670133        0.199677E+22
          6214.30000          6214.29382        1.6091933044        0.9714319543        0.200039E+22
          6214.29000          6214.28382        1.6091958939        0.9729047808        0.200342E+22
          6214.28000          6214.27382        1.6091984834        0.9741359633        0.200595E+22
          6214.27000          6214.26382        1.6092010729        0.9751684749        0.200807E+22
          6214.26000          6214.25382        1.6092036624        0.9760401115        0.200986E+22
          6214.25000          6214.24382        1.6092062520        0.9767847406        0.201139E+22
          6214.24000          6214.23382        1.6092088415        0.9774323270        0.201272E+22
          6214.23000          6214.22382        1.6092114311        0.9780081444        0.201390E+22
          6214.22000          6214.21382        1.6092140206        0.9785315573        0.201497E+22
          6214.21000          6214.20382        1.6092166102        0.9790153515        0.201596E+22
          6214.20000          6214.19382        1.6092191998        0.9794657748        0.201688E+22
          6214.19000          6214.18382        1.6092217894        0.9798829993        0.201773E+22
          6214.18000          6214.17382        1.6092243790        0.9802622612        0.201851E+22
          6214.17000          6214.16382        1.6092269686        0.9805957875        0.201919E+22
          6214.16000          6214.15382        1.6092295582        0.9808748176        0.201976E+22
          6214.15000          6214.14382        1.6092321478        0.9810911756        0.202020E+22
          6214.14000          6214.13382        1.6092347375        0.9812379992        0.202050E+22
          6214.13000          6214.12382        1.6092373271        0.9813097048        0.202064E+22
          6214.12000          6214.11382        1.6092399167        0.9813014625        0.202061E+22
          6214.11000          6214.10382        1.6092425064        0.9812084699        0.202042E+22
          6214.10000          6214.09382        1.6092450961        0.9810252111        0.202003E+22
          6214.09000          6214.08382        1.6092476857        0.9807447680        0.201945E+22
          6214.08000          6214.07382        1.6092502754        0.9803581741        0.201865E+22
          6214.07000          6214.06382        1.6092528651        0.9798537604        0.201761E+22
          6214.06000          6214.05382        1.6092554548        0.9792164237        0.201629E+22
          6214.05000          6214.04382        1.6092580445        0.9784267437        0.201466E+22
          6214.04000          6214.03382        1.6092606342        0.9774598634        0.201266E+22
          6214.03000          6214.02382        1.6092632239        0.9762840366        0.201023E+22
          6214.02000          6214.01382        1.6092658137        0.9748587255        0.200729E+22
          6214.01000          6214.00382        1.6092684034        0.9731321101        0.200373E+22
          6214.00000          6213.99382        1.6092709931        0.9710378473        0.199941E+22
          6213.99000          6213.98382        1.6092735829        0.9684909192        0.199416E+22
          6213.98000          6213.97382        1.6092761727        0.9653824566        0.198776E+22
          6213.97000          6213.96382        1.6092787624        0.9615736007        0.197991E+22
          6213.96000          6213.95382        1.6092813522        0.9568888897        0.197026E+22
          6213.95000          6213.94382        1.6092839420        0.9511105622        0.195835E+22
          6213.94000          6213.93382        1.6092865318        0.9439768747        0.194366E+22
          6213.93000          6213.92382        1.6092891216        0.9351903648        0.192556E+22
          6213.92000          6213.91382        1.6092917114        0.9244458844        0.190343E+22
          6213.91000          6213.90382        1.6092943012        0.9114917152        0.187676E+22
          6213.90000          6213.89382        1.6092968911        0.8962358089        0.184534E+22
          6213.89000          6213.88382        1.6092994809        0.8788953921        0.180963E+22
          6213.88000          6213.87382        1.6093020708        0.8601554403        0.177104E+22
          6213.87000          6213.86382        1.6093046606        0.8412584212        0.173213E+22
          6213.86000          6213.85382        1.6093072505        0.8239301480        0.169644E+22
          6213.85000          6213.84382        1.6093098403        0.8100987537        0.166796E+22
          6213.84000          6213.83382        1.6093124302        0.8014774019        0.165021E+22
          6213.83000          6213.82382        1.6093150201        0.7991775947        0.164547E+22
          6213.82000          6213.81382        1.6093176100        0.8034949571        0.165435E+22
          6213.81000          6213.80382        1.6093201999        0.8138713304        0.167571E+22
          6213.80000          6213.79382        1.6093227898        0.8289745142        0.170680E+22
          6213.79000          6213.78382        1.6093253797        0.8469788832        0.174387E+22
          6213.78000          6213.77382        1.6093279697        0.8659767137        0.178298E+22
          6213.77000          6213.76382        1.6093305596        0.8843700261        0.182084E+22
          6213.76000          6213.75382        1.6093331496        0.9010889582        0.185526E+22
          6213.75000          6213.74382        1.6093357395        0.9156065065        0.188514E+22
          6213.74000          6213.73382        1.6093383295        0.9278170693        0.191028E+22
          6213.73000          6213.72382        1.6093409194        0.9378742784        0.193098E+22
          6213.72000          6213.71382        1.6093435094        0.9460529048        0.194781E+22
          6213.71000          6213.70382        1.6093460994        0.9526572132        0.196141E+22
          6213.70000          6213.69382        1.6093486894        0.9579713858        0.197234E+22
          6213.69000          6213.68382        1.6093512794        0.9622386372        0.198112E+22
          6213.68000          6213.67382        1.6093538694        0.9656565319        0.198815E+22
          6213.67000          6213.66382        1.6093564595        0.9683799198        0.199375E+22
          6213.66000          6213.65382        1.6093590495        0.9705265306        0.199817E+22
          6213.65000          6213.64382        1.6093616395        0.9721827130        0.200157E+22
          6213.64000          6213.63382        1.6093642296        0.9734082229        0.200409E+22
          6213.63000          6213.62382        1.6093668196        0.9742396820        0.200580E+22
          6213.62000          6213.61382        1.6093694097        0.9746926798        0.200672E+22
          6213.61000          6213.60382        1.6093719998        0.9747626704        0.200686E+22
          6213.60000          6213.59382        1.6093745898        0.9744249875        0.200616E+22
          6213.59000          6213.58382        1.6093771799        0.9736345743        0.200453E+22
          6213.58000          6213.57382        1.6093797700        0.9723265164        0.200183E+22
          6213.57000          6213.56382        1.6093823601        0.9704192497        0.199790E+22
          6213.56000          6213.55382        1.6093849502        0.9678233119        0.199255E+22
          6213.55000          6213.54382        1.6093875404        0.9644592647        0.198561E+22
          6213.54000          6213.53382        1.6093901305        0.9602879287        0.197702E+22
          6213.53000          6213.52382        1.6093927206        0.9553523972        0.196685E+22
          6213.52000          6213.51382        1.6093953108        0.9498239632        0.195547E+22
          6213.51000          6213.50382        1.6093979009        0.9440339344        0.194354E+22
          6213.50000          6213.49382        1.6094004911        0.9384679499        0.193208E+22
          6213.49000          6213.48382        1.6094030813        0.9337071186        0.192227E+22
          6213.48000          6213.47382        1.6094056714        0.9303209860        0.191529E+22
          6213.47000          6213.46382        1.6094082616        0.9287492590        0.191205E+22
          6213.46000          6213.45382        1.6094108518        0.9292073096        0.191299E+22
          6213.45000          6213.44382        1.6094134420        0.9316491013        0.191801E+22
          6213.44000          6213.43382        1.6094160322        0.9357745598        0.192650E+22
          6213.43000          6213.42382        1.6094186225        0.9410882605        0.193743E+22
          6213.42000          6213.41382        1.6094212127        0.9470064342        0.194961E+22
          6213.41000          6213.40382        1.6094238029        0.9529772919        0.196190E+22
          6213.40000          6213.39382        1.6094263932        0.9585726059        0.197341E+22
          6213.39000          6213.38382        1.6094289834        0.9635269290        0.198360E+22
          6213.38000          6213.37382        1.6094315737        0.9677273121        0.199225E+22
          6213.37000          6213.36382        1.6094341640        0.9711740523        0.199934E+22
          6213.36000          6213.35382        1.6094367543        0.9739375170        0.200502E+22
          6213.35000          6213.34382        1.6094393445        0.9761102852        0.200949E+22
          6213.34000          6213.33382        1.6094419348        0.9777973289        0.201295E+22
          6213.33000          6213.32382        1.6094445251        0.9790924112        0.201561E+22
          6213.32000          6213.31382        1.6094471155        0.9800751574        0.201763E+22
          6213.31000          6213.30382        1.6094497058        0.9808102443        0.201914E+22
          6213.30000          6213.29382        1.6094522961        0.9813488286        0.202024E+22
          6213.29000          6213.28382        1.6094548864        0.9817307717        0.202102E+22
          6213.28000          6213.27382        1.6094574768        0.9819869202        0.202154E+22
          6213.27000          6213.26382        1.6094600671        0.9821411204        0.202186E+22
          6213.26000          6213.25382        1.6094626575        0.9822118742        0.202200E+22
          6213.25000          6213.24382        1.6094652479        0.9822136461        0.202199E+22
          6213.24000          6213.23382        1.6094678383        0.9821578710        0.202187E+22
          6213.23000          6213.22382        1.6094704286        0.9820537222        0.202165E+22
          6213.22000          6213.21382        1.6094730190        0.9819086914        0.202135E+22
          6213.21000          6213.20382        1.6094756095        0.9817290263        0.202097E+22
          6213.20000          6213.19382        1.6094781999        0.9815200594        0.202054E+22
          6213.19000          6213.18382        1.6094807903        0.9812864549        0.202005E+22
          6213.18000          6213.17382        1.6094833807        0.9810323924        0.201952E+22
          6213.17000          6213.16382        1.6094859712        0.9807617036        0.201896E+22
          6213.16000          6213.15382        1.6094885616        0.9804779708        0.201837E+22
          6213.15000          6213.14382        1.6094911521        0.9801845978        0.201776E+22
          6213.14000          6213.13382        1.6094937425        0.9798848562        0.201714E+22
          6213.13000          6213.12382        1.6094963330        0.9795819147        0.201651E+22
          6213.12000          6213.11382        1.6094989235        0.9792788538        0.201588E+22
          6213.11000          6213.10382        1.6095015140        0.9789786681        0.201525E+22
          6213.10000          6213.09382        1.6095041045        0.9786842609        0.201464E+22
          6213.09000          6213.08382        1.6095066950        0.9783984313        0.201405E+22
          6213.08000          6213.07382        1.6095092855        0.9781238571        0.201348E+22
          6213.07000          6213.06382        1.6095118760        0.9778630741        0.201294E+22
          6213.06000          6213.05382        1.6095144665        0.9776184746        0.201243E+22
          6213.05000          6213.04382        1.6095170571        0.9773921914        0.201195E+22
          6213.04000          6213.03382        1.6095196476        0.9771862458        0.201153E+22
          6213.03000          6213.02382        1.6095222382        0.9770023869        0.201114E+22
          6213.02000          6213.01382        1.6095248287        0.9768421251        0.201081E+22
          6213.01000          6213.00382        1.6095274193        0.9767067175        0.201052E+22
          6213.00000          6212.99382        1.6095300099        0.9765971582        0.201029E+22
          6212.99000          6212.98382        1.6095326005        0.9765141746        0.201011E+22
          6212.98000          6212.97382        1.6095351911        0.9764582235        0.200999E+22
          6212.97000          6212.96382        1.6095377817        0.9764294969        0.200993E+22
          6212.96000          6212.95382        1.6095403723        0.9764279240        0.200992E+22
          6212.95000          6212.94382        1.6095429629        0.9764531724        0.200996E+22
          6212.94000          6212.93382        1.6095455535        0.9765046457        0.201007E+22
          6212.93000          6212.92382        1.6095481442        0.9765814913        0.201022E+22
          6212.92000          6212.91382        1.6095507348        0.9766826079        0.201042E+22
          6212.91000          6212.90382        1.6095533255        0.9768066601        0.201067E+22
          6212.90000          6212.89382        1.6095559161        0.9769520972        0.201096E+22
          6212.89000          6212.88382        1.6095585068        0.9771171244        0.201130E+22
          6212.88000          6212.87382        1.6095610975        0.9772998741        0.201167E+22
          6212.87000          6212.86382        1.6095636882        0.9774982607        0.201207E+22
          6212.86000          6212.85382        1.6095662789        0.9777232010        0.201253E+22
          6212.85000          6212.84382        1.6095688696        0.9779461207        0.201298E+22
          6212.84000          6212.83382        1.6095714603        0.9781779496        0.201345E+22
          6212.83000          6212.82382        1.6095740510        0.9784163774        0.201394E+22
          6212.82000          6212.81382        1.6095766417        0.9786591156        0.201443E+22
          6212.81000          6212.80382        1.6095792325        0.9789039278        0.201493E+22
          6212.80000          6212.79382        1.6095818232        0.9791486585        0.201543E+22
          6212.79000          6212.78382        1.6095844140        0.9793912581        0.201592E+22
          6212.78000          6212.77382        1.6095870048        0.9796298043        0.201641E+22
          6212.77000          6212.76382        1.6095895955        0.9798625192        0.201688E+22
          6212.76000          6212.75382        1.6095921863        0.9800877827        0.201734E+22
          6212.75000          6212.74382        1.6095947771        0.9803041411        0.201778E+22
          6212.74000          6212.73382        1.6095973679        0.9805103116        0.201820E+22
          6212.73000          6212.72382        1.6095999587        0.9807051832        0.201859E+22
          6212.72000          6212.71382        1.6096025495        0.9808878134        0.201896E+22
          6212.71000          6212.70382        1.6096051403        0.9810574223        0.201931E+22
          6212.70000          6212.69382        1.6096077312        0.9812133843        0.201962E+22
          6212.69000          6212.68382        1.6096103220        0.9813552169        0.201991E+22
          6212.68000          6212.67382        1.6096129128        0.9814825686        0.202016E+22
          6212.67000          6212.66382        1.6096155037        0.9815952056        0.202039E+22
          6212.66000          6212.65382        1.6096180946        0.9816929980        0.202058E+22
          6212.65000          6212.64382        1.6096206854        0.9817759054        0.202075E+22
          6212.64000          6212.63382        1.6096232763        0.9818439635        0.202088E+22
          6212.63000          6212.62382        1.6096258672        0.9818972702        0.202099E+22
          6212.62000          6212.61382        1.6096284581        0.9819359733        0.202106E+22
          6212.61000          6212.60382        1.6096310490        0.9819602587        0.202111E+22
          6212.60000          6212.59382        1.6096336399        0.9819703393        0.202112E+22
          6212.59000          6212.58382        1.6096362308        0.9819664455        0.202111E+22
          6212.58000          6212.57382        1.6096388218        0.9819488163        0.202107E+22
          6212.57000          6212.56382        1.6096414127        0.9819176917        0.202100E+22
          6212.56000          6212.55382        1.6096440037        0.9818733061        0.202090E+22
          6212.55000          6212.54382        1.6096465946        0.9818158823        0.202077E+22
          6212.54000          6212.53382        1.6096491856        0.9817456268        0.202062E+22
          6212.53000          6212.52382        1.6096517766        0.9816627255        0.202045E+22
          6212.52000          6212.51382        1.6096543675        0.9815673403        0.202025E+22
          6212.51000          6212.50382        1.6096569585        0.9814596058        0.202002E+22
          6212.50000          6212.49382        1.6096595495        0.9813396275        0.201977E+22
          6212.49000          6212.48382        1.6096621405        0.9812074790        0.201949E+22
          6212.48000          6212.47382        1.6096647315        0.9810632008        0.201919E+22
          6212.47000          6212.46382        1.6096673226        0.9809067983        0.201886E+22
          6212.46000          6212.45382        1.6096699136        0.9807382405        0.201850E+22
          6212.45000          6212.44382        1.6096725046        0.9805574588        0.201813E+22
          6212.44000          6212.43382        1.6096750957        0.9803643455        0.201772E+22
          6212.43000          6212.42382        1.6096776867        0.9801587523        0.201730E+22
          6212.42000          6212.41382        1.6096802778        0.9799404891        0.201684E+22
          6212.41000          6212.40382        1.6096828689        0.9797093218        0.201636E+22
          6212.40000          6212.39382        1.6096854599        0.9794649706        0.201585E+22
          6212.39000          6212.38382        1.6096880510        0.9792071076        0.201531E+22
          6212.38000          6212.37382        1.6096906421        0.9789353540        0.201475E+22
          6212.37000          6212.36382        1.6096932332        0.9786492770        0.201415E+22
          6212.36000          6212.35382        1.6096958244        0.9783483860        0.201353E+22
          6212.35000          6212.34382        1.6096984155        0.9780321277        0.201287E+22
          6212.34000          6212.33382        1.6097010066        0.9776998813        0.201218E+22
          6212.33000          6212.32382        1.6097035977        0.9773509513        0.201146E+22
          6212.32000          6212.31382        1.6097061889        0.9769845603        0.201070E+22
          6212.31000          6212.30382        1.6097087800        0.9765998397        0.200990E+22
          6212.30000          6212.29382        1.6097113712        0.9761958182        0.200906E+22
          6212.29000          6212.28382        1.6097139624        0.9757714086        0.200819E+22
          6212.28000          6212.27382        1.6097165536        0.9753253911        0.200726E+22
          6212.27000          6212.26382        1.6097191448        0.9748563936        0.200629E+22
          6212.26000          6212.25382        1.6097217360        0.9743628663        0.200527E+22
          6212.25000          6212.24382        1.6097243272        0.9738430519        0.200419E+22
          6212.24000          6212.23382        1.6097269184        0.9732949470        0.200306E+22
          6212.23000          6212.22382        1.6097295096        0.9727162544        0.200186E+22
          6212.22000          6212.21382        1.6097321008        0.9721043230        0.200060E+22
          6212.21000          6212.20382        1.6097346921        0.9714560715        0.199926E+22
          6212.20000          6212.19382        1.6097372833        0.9707678915        0.199784E+22
          6212.19000          6212.18382        1.6097398746        0.9700355248        0.199632E+22
          6212.18000          6212.17382        1.6097424658        0.9692539075        0.199471E+22
          6212.17000          6212.16382        1.6097450571        0.9684169770        0.199298E+22
          6212.16000          6212.15382        1.6097476484        0.9675174367        0.199113E+22
          6212.15000          6212.14382        1.6097502397        0.9665464892        0.198912E+22
          6212.14000          6212.13382        1.6097528310        0.9654935701        0.198695E+22
          6212.13000          6212.12382        1.6097554223        0.9643461793        0.198458E+22
          6212.12000          6212.11382        1.6097580136        0.9630900309        0.198199E+22
          6212.11000          6212.10382        1.6097606049        0.9617099852        0.197915E+22
          6212.10000          6212.09382        1.6097631962        0.9601926144        0.197602E+22
          6212.09000          6212.08382        1.6097657876        0.9585316729        0.197259E+22
          6212.08000          6212.07382        1.6097683789        0.9567376081        0.196890E+22
          6212.07000          6212.06382        1.6097709703        0.9548500927        0.196501E+22
          6212.06000          6212.05382        1.6097735617        0.9529468696        0.196108E+22
          6212.05000          6212.04382        1.6097761530        0.9511355540        0.195735E+22
          6212.04000          6212.03382        1.6097787444        0.9495184679        0.195402E+22
          6212.03000          6212.02382        1.6097813358        0.9481425552        0.195118E+22
          6212.02000          6212.01382        1.6097839272        0.9469666549        0.194875E+22
          6212.01000          6212.00382        1.6097865186        0.9458623723        0.194648E+22
          6212.00000          6211.99382        1.6097891100        0.9446487081        0.194397E+22
          6211.99000          6211.98382        1.6097917014        0.9431525269        0.194089E+22
          6211.98000          6211.97382        1.6097942929        0.9412608042        0.193699E+22
          6211.97000          6211.96382        1.6097968843        0.9389458071        0.193222E+22
          6211.96000          6211.95382        1.6097994758        0.9362653238        0.192670E+22
          6211.95000          6211.94382        1.6098020672        0.9333484535        0.192069E+22
          6211.94000          6211.93382        1.6098046587        0.9303727929        0.191456E+22
          6211.93000          6211.92382        1.6098072501        0.9275351688        0.190872E+22
          6211.92000          6211.91382        1.6098098416        0.9250184966        0.190353E+22
          6211.91000          6211.90382        1.6098124331        0.9229596048        0.189929E+22
          6211.90000          6211.89382        1.6098150246        0.9214242970        0.189613E+22
          6211.89000          6211.88382        1.6098176161        0.9203951674        0.189400E+22
          6211.88000          6211.87382        1.6098202076        0.9197749462        0.189272E+22
          6211.87000          6211.86382        1.6098227992        0.9194045982        0.189195E+22
          6211.86000          6211.85382        1.6098253907        0.9190912703        0.189130E+22
          6211.85000          6211.84382        1.6098279822        0.9186395106        0.189037E+22
          6211.84000          6211.83382        1.6098305738        0.9178784792        0.188880E+22
          6211.83000          6211.82382        1.6098331653        0.9166798772        0.188633E+22
          6211.82000          6211.81382        1.6098357569        0.9149643490        0.188279E+22
          6211.81000          6211.80382        1.6098383485        0.9126973651        0.187812E+22
          6211.80000          6211.79382        1.6098409400        0.9098779311        0.187231E+22
          6211.79000          6211.78382        1.6098435316        0.9065243251        0.186541E+22
          6211.78000          6211.77382        1.6098461232        0.9026605456        0.185745E+22
          6211.77000          6211.76382        1.6098487148        0.8983057879        0.184848E+22
          6211.76000          6211.75382        1.6098513065        0.8934677495        0.183852E+22
          6211.75000          6211.74382        1.6098538981        0.8881393874        0.182755E+22
          6211.74000          6211.73382        1.6098564897        0.8822981246        0.181553E+22
          6211.73000          6211.72382        1.6098590813        0.8759063896        0.180237E+22
          6211.72000          6211.71382        1.6098616730        0.8689125751        0.178798E+22
          6211.71000          6211.70382        1.6098642647        0.8612518513        0.177221E+22
          6211.70000          6211.69382        1.6098668563        0.8528465992        0.175491E+22
          6211.69000          6211.68382        1.6098694480        0.8436065023        0.173589E+22
          6211.68000          6211.67382        1.6098720397        0.8334285373        0.171494E+22
          6211.67000          6211.66382        1.6098746314        0.8221972807        0.169182E+22
          6211.66000          6211.65382        1.6098772231        0.8097861394        0.166628E+22
          6211.65000          6211.64382        1.6098798148        0.7960603771        0.163803E+22
          6211.64000          6211.63382        1.6098824065        0.7808831423        0.160680E+22
          6211.63000          6211.62382        1.6098849982        0.7641261139        0.157231E+22
          6211.62000          6211.61382        1.6098875899        0.7456867265        0.153437E+22
          6211.61000          6211.60382        1.6098901817        0.7255139776        0.149286E+22
          6211.60000          6211.59382        1.6098927734        0.7036440546        0.144785E+22
          6211.59000          6211.58382        1.6098953652        0.6802447875        0.139970E+22
          6211.58000          6211.57382        1.6098979569        0.6556636392        0.134912E+22
          6211.57000          6211.56382        1.6099005487        0.6304678565        0.129727E+22
          6211.56000          6211.55382        1.6099031405        0.6054596501        0.124581E+22
          6211.55000          6211.54382        1.6099057323        0.5816483284        0.119681E+22
          6211.54000          6211.53382        1.6099083241        0.5601699743        0.115261E+22
          6211.53000          6211.52382        1.6099109159        0.5421642453        0.111556E+22
          6211.52000          6211.51382        1.6099135077        0.5286346956        0.108772E+22
          6211.51000          6211.50382        1.6099160995        0.5203396322        0.107065E+22
          6211.50000          6211.49382        1.6099186914        0.5177269530        0.106527E+22
          6211.49000          6211.48382        1.6099212832        0.5209312635        0.107186E+22
          6211.48000          6211.47382        1.6099238750        0.5297870016        0.109008E+22
          6211.47000          6211.46382        1.6099264669        0.5438137878        0.111894E+22
          6211.46000          6211.45382        1.6099290588        0.5622239475        0.115681E+22
          6211.45000          6211.44382        1.6099316506        0.5839947912        0.120160E+22
          6211.44000          6211.43382        1.6099342425        0.6079805685        0.125095E+22
          6211.43000          6211.42382        1.6099368344        0.6330531220        0.130254E+22
          6211.42000          6211.41382        1.6099394263        0.6582215890        0.135432E+22
          6211.41000          6211.40382        1.6099420182        0.6827074217        0.140469E+22
          6211.40000          6211.39382        1.6099446101        0.7059671917        0.145255E+22
          6211.39000          6211.38382        1.6099472021        0.7276739860        0.149721E+22
          6211.38000          6211.37382        1.6099497940        0.7476757489        0.153836E+22
          6211.37000          6211.36382        1.6099523859        0.7659472438        0.157595E+22
          6211.36000          6211.35382        1.6099549779        0.7825463516        0.161009E+22
          6211.35000          6211.34382        1.6099575698        0.7975794572        0.164102E+22
          6211.34000          6211.33382        1.6099601618        0.8111766055        0.166899E+22
          6211.33000          6211.32382        1.6099627538        0.8234750596        0.169429E+22
          6211.32000          6211.31382        1.6099653458        0.8346092476        0.171719E+22
          6211.31000          6211.30382        1.6099679377        0.8447051795        0.173796E+22
          6211.30000          6211.29382        1.6099705297        0.8538777962        0.175683E+22
          6211.29000          6211.28382        1.6099731217        0.8622301320        0.177401E+22
          6211.28000          6211.27382        1.6099757138        0.8698535288        0.178969E+22
          6211.27000          6211.26382        1.6099783058        0.8768284103        0.180403E+22
