Solar Doppler Velocity [m/s]:   298.33                # Note: Positive means FOV moving TOWARDS the sun.
Solar Intensity Units are: ph/s/m^2/um    
Distance to Sun in AU:    1.00721
S = Solar Rest Frame.  E = earth-centered rest frame.
        Wavenumber_E        Wavenumber_S   Wavelength_S [um]       Transmittance           Intensity
          4828.70000          4828.69519        2.0709528344        0.9992473101        0.111832E+22
          4828.69000          4828.68519        2.0709571232        0.9992649754        0.111833E+22
          4828.68000          4828.67519        2.0709614121        0.9992815433        0.111835E+22
          4828.67000          4828.66519        2.0709657010        0.9992970853        0.111836E+22
          4828.66000          4828.65519        2.0709699899        0.9993116649        0.111837E+22
          4828.65000          4828.64519        2.0709742788        0.9993253390        0.111838E+22
          4828.64000          4828.63519        2.0709785678        0.9993381585        0.111838E+22
          4828.63000          4828.62519        2.0709828567        0.9993501688        0.111839E+22
          4828.62000          4828.61519        2.0709871457        0.9993614107        0.111840E+22
          4828.61000          4828.60519        2.0709914347        0.9993719205        0.111840E+22
          4828.60000          4828.59519        2.0709957237        0.9993817310        0.111841E+22
          4828.59000          4828.58519        2.0710000127        0.9993908712        0.111841E+22
          4828.58000          4828.57519        2.0710043018        0.9993993670        0.111842E+22
          4828.57000          4828.56519        2.0710085908        0.9994072416        0.111842E+22
          4828.56000          4828.55519        2.0710128799        0.9994145152        0.111842E+22
          4828.55000          4828.54519        2.0710171690        0.9994212058        0.111842E+22
          4828.54000          4828.53519        2.0710214581        0.9994273290        0.111842E+22
          4828.53000          4828.52519        2.0710257473        0.9994328980        0.111842E+22
          4828.52000          4828.51519        2.0710300364        0.9994379244        0.111842E+22
          4828.51000          4828.50519        2.0710343256        0.9994424174        0.111842E+22
          4828.50000          4828.49519        2.0710386148        0.9994463846        0.111842E+22
          4828.49000          4828.48519        2.0710429040        0.9994498318        0.111841E+22
          4828.48000          4828.47519        2.0710471932        0.9994527629        0.111841E+22
          4828.47000          4828.46520        2.0710514824        0.9994551801        0.111841E+22
          4828.46000          4828.45520        2.0710557717        0.9994570839        0.111840E+22
          4828.45000          4828.44520        2.0710600610        0.9994584730        0.111840E+22
          4828.44000          4828.43520        2.0710643503        0.9994593444        0.111839E+22
          4828.43000          4828.42520        2.0710686396        0.9994596933        0.111839E+22
          4828.42000          4828.41520        2.0710729289        0.9994595129        0.111838E+22
          4828.41000          4828.40520        2.0710772183        0.9994587943        0.111837E+22
          4828.40000          4828.39520        2.0710815076        0.9994575267        0.111837E+22
          4828.39000          4828.38520        2.0710857970        0.9994556967        0.111836E+22
          4828.38000          4828.37520        2.0710900864        0.9994532884        0.111835E+22
          4828.37000          4828.36520        2.0710943758        0.9994502827        0.111834E+22
          4828.36000          4828.35520        2.0710986653        0.9994466573        0.111833E+22
          4828.35000          4828.34520        2.0711029547        0.9994423855        0.111832E+22
          4828.34000          4828.33520        2.0711072442        0.9994374356        0.111831E+22
          4828.33000          4828.32520        2.0711115337        0.9994317696        0.111829E+22
          4828.32000          4828.31520        2.0711158232        0.9994253415        0.111828E+22
          4828.31000          4828.30520        2.0711201127        0.9994180945        0.111826E+22
          4828.30000          4828.29520        2.0711244023        0.9994099578        0.111825E+22
          4828.29000          4828.28520        2.0711286918        0.9994008407        0.111823E+22
          4828.28000          4828.27520        2.0711329814        0.9993906247        0.111821E+22
          4828.27000          4828.26520        2.0711372710        0.9993791514        0.111820E+22
          4828.26000          4828.25520        2.0711415606        0.9993662032        0.111817E+22
          4828.25000          4828.24520        2.0711458502        0.9993514739        0.111815E+22
          4828.24000          4828.23520        2.0711501399        0.9993345220        0.111813E+22
          4828.23000          4828.22520        2.0711544296        0.9993146952        0.111810E+22
          4828.22000          4828.21520        2.0711587192        0.9992910097        0.111807E+22
          4828.21000          4828.20520        2.0711630089        0.9992619536        0.111803E+22
          4828.20000          4828.19520        2.0711672987        0.9992251670        0.111798E+22
          4828.19000          4828.18520        2.0711715884        0.9991769287        0.111792E+22
          4828.18000          4828.17520        2.0711758782        0.9991113456        0.111784E+22
          4828.17000          4828.16520        2.0711801679        0.9990191269        0.111773E+22
          4828.16000          4828.15520        2.0711844577        0.9988858664        0.111757E+22
          4828.15000          4828.14520        2.0711887475        0.9986899689        0.111735E+22
          4828.14000          4828.13520        2.0711930374        0.9984009271        0.111702E+22
          4828.13000          4828.12520        2.0711973272        0.9979797549        0.111654E+22
          4828.12000          4828.11520        2.0712016171        0.9973848004        0.111587E+22
          4828.11000          4828.10520        2.0712059069        0.9965866189        0.111497E+22
          4828.10000          4828.09520        2.0712101968        0.9955924943        0.111385E+22
          4828.09000          4828.08520        2.0712144868        0.9944727311        0.111259E+22
          4828.08000          4828.07520        2.0712187767        0.9933708256        0.111135E+22
          4828.07000          4828.06520        2.0712230666        0.9924792996        0.111035E+22
          4828.06000          4828.05520        2.0712273566        0.9919807423        0.110979E+22
          4828.05000          4828.04520        2.0712316466        0.9919802260        0.110978E+22
          4828.04000          4828.03520        2.0712359366        0.9924648745        0.111031E+22
          4828.03000          4828.02520        2.0712402266        0.9933085078        0.111125E+22
          4828.02000          4828.01520        2.0712445167        0.9943200541        0.111238E+22
          4828.01000          4828.00520        2.0712488067        0.9953122149        0.111348E+22
          4828.00000          4827.99520        2.0712530968        0.9961547686        0.111442E+22
          4827.99000          4827.98520        2.0712573869        0.9967908909        0.111512E+22
          4827.98000          4827.97520        2.0712616770        0.9972219929        0.111560E+22
          4827.97000          4827.96520        2.0712659671        0.9974805865        0.111588E+22
          4827.96000          4827.95520        2.0712702573        0.9976073960        0.111602E+22
          4827.95000          4827.94520        2.0712745475        0.9976385081        0.111605E+22
          4827.94000          4827.93520        2.0712788376        0.9976009227        0.111600E+22
          4827.93000          4827.92520        2.0712831278        0.9975127232        0.111589E+22
          4827.92000          4827.91520        2.0712874181        0.9973849103        0.111574E+22
          4827.91000          4827.90520        2.0712917083        0.9972233541        0.111556E+22
          4827.90000          4827.89520        2.0712959985        0.9970303059        0.111533E+22
          4827.89000          4827.88520        2.0713002888        0.9968053896        0.111508E+22
          4827.88000          4827.87520        2.0713045791        0.9965461512        0.111478E+22
          4827.87000          4827.86520        2.0713088694        0.9962482673        0.111444E+22
          4827.86000          4827.85520        2.0713131597        0.9959054796        0.111405E+22
          4827.85000          4827.84520        2.0713174501        0.9955092866        0.111360E+22
          4827.84000          4827.83520        2.0713217404        0.9950484000        0.111308E+22
          4827.83000          4827.82520        2.0713260308        0.9945079886        0.111247E+22
          4827.82000          4827.81520        2.0713303212        0.9938688753        0.111175E+22
          4827.81000          4827.80520        2.0713346116        0.9931073724        0.111089E+22
          4827.80000          4827.79520        2.0713389021        0.9921980364        0.110986E+22
          4827.79000          4827.78520        2.0713431925        0.9911256856        0.110866E+22
          4827.78000          4827.77520        2.0713474830        0.9899197204        0.110730E+22
          4827.77000          4827.76520        2.0713517735        0.9887188631        0.110595E+22
          4827.76000          4827.75520        2.0713560640        0.9878098567        0.110493E+22
          4827.75000          4827.74520        2.0713603545        0.9874939436        0.110457E+22
          4827.74000          4827.73520        2.0713646450        0.9878238097        0.110493E+22
          4827.73000          4827.72520        2.0713689356        0.9885436280        0.110573E+22
          4827.72000          4827.71520        2.0713732262        0.9893134332        0.110659E+22
          4827.71000          4827.70520        2.0713775168        0.9899153976        0.110725E+22
          4827.70000          4827.69520        2.0713818074        0.9902589098        0.110763E+22
          4827.69000          4827.68520        2.0713860980        0.9903100870        0.110768E+22
          4827.68000          4827.67520        2.0713903886        0.9900435400        0.110738E+22
          4827.67000          4827.66520        2.0713946793        0.9894232741        0.110668E+22
          4827.66000          4827.65520        2.0713989700        0.9884015870        0.110553E+22
          4827.65000          4827.64520        2.0714032607        0.9869335074        0.110388E+22
          4827.64000          4827.63520        2.0714075514        0.9850117863        0.110173E+22
          4827.63000          4827.62520        2.0714118421        0.9827246511        0.109916E+22
          4827.62000          4827.61520        2.0714161329        0.9803170582        0.109646E+22
          4827.61000          4827.60520        2.0714204236        0.9782015274        0.109409E+22
          4827.60000          4827.59520        2.0714247144        0.9768607428        0.109258E+22
          4827.59000          4827.58520        2.0714290052        0.9766627845        0.109236E+22
          4827.58000          4827.57520        2.0714332961        0.9777034783        0.109351E+22
          4827.57000          4827.56520        2.0714375869        0.9797692659        0.109582E+22
          4827.56000          4827.55520        2.0714418778        0.9824273979        0.109879E+22
          4827.55000          4827.54520        2.0714461686        0.9852113618        0.110189E+22
          4827.54000          4827.53520        2.0714504595        0.9877803121        0.110476E+22
          4827.53000          4827.52520        2.0714547504        0.9899684195        0.110720E+22
          4827.52000          4827.51520        2.0714590414        0.9917458004        0.110918E+22
          4827.51000          4827.50520        2.0714633323        0.9931549819        0.111075E+22
          4827.50000          4827.49520        2.0714676233        0.9942627772        0.111198E+22
          4827.49000          4827.48520        2.0714719143        0.9951349253        0.111295E+22
          4827.48000          4827.47520        2.0714762053        0.9958265830        0.111372E+22
          4827.47000          4827.46520        2.0714804963        0.9963808033        0.111433E+22
          4827.46000          4827.45520        2.0714847873        0.9968300803        0.111483E+22
          4827.45000          4827.44520        2.0714890784        0.9971986120        0.111524E+22
          4827.44000          4827.43520        2.0714933694        0.9975043811        0.111557E+22
          4827.43000          4827.42520        2.0714976605        0.9977608093        0.111585E+22
          4827.42000          4827.41520        2.0715019516        0.9979779943        0.111609E+22
          4827.41000          4827.40520        2.0715062428        0.9981636082        0.111629E+22
          4827.40000          4827.39520        2.0715105339        0.9983235429        0.111646E+22
          4827.39000          4827.38520        2.0715148251        0.9984623725        0.111661E+22
          4827.38000          4827.37520        2.0715191162        0.9985836866        0.111674E+22
          4827.37000          4827.36520        2.0715234074        0.9986903309        0.111685E+22
          4827.36000          4827.35520        2.0715276987        0.9987845834        0.111695E+22
          4827.35000          4827.34520        2.0715319899        0.9988682840        0.111704E+22
          4827.34000          4827.33520        2.0715362811        0.9989429313        0.111712E+22
          4827.33000          4827.32520        2.0715405724        0.9990097548        0.111719E+22
          4827.32000          4827.31520        2.0715448637        0.9990697700        0.111725E+22
          4827.31000          4827.30520        2.0715491550        0.9991238204        0.111730E+22
          4827.30000          4827.29520        2.0715534463        0.9991726099        0.111735E+22
          4827.29000          4827.28520        2.0715577377        0.9992167282        0.111739E+22
          4827.28000          4827.27520        2.0715620290        0.9992566697        0.111743E+22
          4827.27000          4827.26520        2.0715663204        0.9992928496        0.111746E+22
          4827.26000          4827.25520        2.0715706118        0.9993256152        0.111749E+22
          4827.25000          4827.24520        2.0715749032        0.9993552557        0.111752E+22
          4827.24000          4827.23520        2.0715791946        0.9993820089        0.111754E+22
          4827.23000          4827.22520        2.0715834861        0.9994060664        0.111757E+22
          4827.22000          4827.21520        2.0715877775        0.9994275779        0.111758E+22
          4827.21000          4827.20520        2.0715920690        0.9994466527        0.111760E+22
          4827.20000          4827.19520        2.0715963605        0.9994633612        0.111761E+22
          4827.19000          4827.18520        2.0716006520        0.9994777341        0.111762E+22
          4827.18000          4827.17520        2.0716049435        0.9994897606        0.111763E+22
          4827.17000          4827.16520        2.0716092351        0.9994993852        0.111763E+22
          4827.16000          4827.15520        2.0716135267        0.9995065021        0.111763E+22
          4827.15000          4827.14520        2.0716178183        0.9995109486        0.111763E+22
          4827.14000          4827.13520        2.0716221099        0.9995124947        0.111763E+22
          4827.13000          4827.12520        2.0716264015        0.9995108306        0.111762E+22
          4827.12000          4827.11520        2.0716306931        0.9995055510        0.111761E+22
          4827.11000          4827.10520        2.0716349848        0.9994961341        0.111759E+22
          4827.10000          4827.09520        2.0716392765        0.9994819170        0.111757E+22
          4827.09000          4827.08520        2.0716435682        0.9994620655        0.111754E+22
          4827.08000          4827.07520        2.0716478599        0.9994355380        0.111750E+22
          4827.07000          4827.06520        2.0716521516        0.9994010458        0.111746E+22
          4827.06000          4827.05520        2.0716564433        0.9993570099        0.111740E+22
          4827.05000          4827.04520        2.0716607351        0.9993015207        0.111733E+22
          4827.04000          4827.03520        2.0716650269        0.9992323067        0.111725E+22
          4827.03000          4827.02520        2.0716693187        0.9991467273        0.111715E+22
          4827.02000          4827.01520        2.0716736105        0.9990418078        0.111702E+22
          4827.01000          4827.00520        2.0716779023        0.9989143453        0.111688E+22
          4827.00000          4826.99520        2.0716821942        0.9987611158        0.111670E+22
          4826.99000          4826.98520        2.0716864861        0.9985792184        0.111649E+22
          4826.98000          4826.97520        2.0716907780        0.9983665746        0.111624E+22
          4826.97000          4826.96520        2.0716950699        0.9981225808        0.111597E+22
          4826.96000          4826.95520        2.0716993618        0.9978488563        0.111565E+22
          4826.95000          4826.94520        2.0717036537        0.9975499728        0.111531E+22
          4826.94000          4826.93520        2.0717079457        0.9972339857        0.111495E+22
          4826.93000          4826.92520        2.0717122377        0.9969125638        0.111459E+22
          4826.92000          4826.91520        2.0717165297        0.9966005402        0.111423E+22
          4826.91000          4826.90520        2.0717208217        0.9963148182        0.111391E+22
          4826.90000          4826.89520        2.0717251137        0.9960727314        0.111363E+22
          4826.89000          4826.88520        2.0717294058        0.9958900541        0.111342E+22
          4826.88000          4826.87520        2.0717336978        0.9957791944        0.111329E+22
          4826.87000          4826.86520        2.0717379899        0.9957476315        0.111325E+22
          4826.86000          4826.85520        2.0717422820        0.9957971142        0.111330E+22
          4826.85000          4826.84520        2.0717465741        0.9959233919        0.111343E+22
          4826.84000          4826.83520        2.0717508663        0.9961163417        0.111364E+22
          4826.83000          4826.82520        2.0717551584        0.9963605657        0.111391E+22
          4826.82000          4826.81520        2.0717594506        0.9966366582        0.111421E+22
          4826.81000          4826.80520        2.0717637428        0.9969222231        0.111452E+22
          4826.80000          4826.79520        2.0717680350        0.9971926178        0.111482E+22
          4826.79000          4826.78520        2.0717723272        0.9974204788        0.111507E+22
          4826.78000          4826.77520        2.0717766195        0.9975735408        0.111523E+22
          4826.77000          4826.76520        2.0717809117        0.9976102883        0.111527E+22
          4826.76000          4826.75520        2.0717852040        0.9974733996        0.111511E+22
          4826.75000          4826.74520        2.0717894963        0.9970819239        0.111466E+22
          4826.74000          4826.73520        2.0717937886        0.9963251861        0.111381E+22
          4826.73000          4826.72520        2.0717980810        0.9950647208        0.111239E+22
          4826.72000          4826.71520        2.0718023733        0.9931539534        0.111025E+22
          4826.71000          4826.70520        2.0718066657        0.9904849956        0.110726E+22
          4826.70000          4826.69520        2.0718109581        0.9870619555        0.110343E+22
          4826.69000          4826.68520        2.0718152505        0.9830784026        0.109897E+22
          4826.68000          4826.67520        2.0718195429        0.9789536543        0.109435E+22
          4826.67000          4826.66520        2.0718238354        0.9752817464        0.109024E+22
          4826.66000          4826.65520        2.0718281278        0.9726843449        0.108733E+22
          4826.65000          4826.64520        2.0718324203        0.9716176792        0.108613E+22
          4826.64000          4826.63520        2.0718367128        0.9722197817        0.108680E+22
          4826.63000          4826.62520        2.0718410053        0.9742633064        0.108908E+22
          4826.62000          4826.61520        2.0718452978        0.9772287078        0.109239E+22
          4826.61000          4826.60520        2.0718495904        0.9804761390        0.109601E+22
          4826.60000          4826.59520        2.0718538829        0.9834429927        0.109932E+22
          4826.59000          4826.58520        2.0718581755        0.9857813597        0.110193E+22
          4826.58000          4826.57520        2.0718624681        0.9873923413        0.110372E+22
          4826.57000          4826.56520        2.0718667607        0.9883732167        0.110481E+22
          4826.56000          4826.55520        2.0718710534        0.9889266566        0.110543E+22
          4826.55000          4826.54520        2.0718753460        0.9892766369        0.110581E+22
          4826.54000          4826.53520        2.0718796387        0.9896129017        0.110618E+22
          4826.53000          4826.52520        2.0718839314        0.9900644926        0.110668E+22
          4826.52000          4826.51520        2.0718882241        0.9906950137        0.110738E+22
          4826.51000          4826.50520        2.0718925168        0.9915102548        0.110828E+22
          4826.50000          4826.49520        2.0718968096        0.9924727430        0.110935E+22
          4826.49000          4826.48520        2.0719011023        0.9935193606        0.111052E+22
          4826.48000          4826.47520        2.0719053951        0.9945788599        0.111169E+22
          4826.47000          4826.46520        2.0719096879        0.9955863445        0.111281E+22
          4826.46000          4826.45520        2.0719139807        0.9964928136        0.111382E+22
          4826.45000          4826.44520        2.0719182736        0.9972691519        0.111468E+22
          4826.44000          4826.43520        2.0719225664        0.9979053047        0.111539E+22
          4826.43000          4826.42520        2.0719268593        0.9984062775        0.111594E+22
          4826.42000          4826.41520        2.0719311522        0.9987868375        0.111636E+22
          4826.41000          4826.40520        2.0719354451        0.9990664507        0.111667E+22
          4826.40000          4826.39520        2.0719397380        0.9992653566        0.111688E+22
          4826.39000          4826.38520        2.0719440309        0.9994020601        0.111703E+22
          4826.38000          4826.37520        2.0719483239        0.9994920906        0.111712E+22
          4826.37000          4826.36520        2.0719526169        0.9995476787        0.111718E+22
          4826.36000          4826.35520        2.0719569098        0.9995779798        0.111721E+22
          4826.35000          4826.34520        2.0719612029        0.9995895498        0.111721E+22
          4826.34000          4826.33520        2.0719654959        0.9995868771        0.111720E+22
          4826.33000          4826.32520        2.0719697889        0.9995728649        0.111718E+22
          4826.32000          4826.31520        2.0719740820        0.9995492187        0.111715E+22
          4826.31000          4826.30520        2.0719783751        0.9995167312        0.111710E+22
          4826.30000          4826.29520        2.0719826682        0.9994754706        0.111705E+22
          4826.29000          4826.28520        2.0719869613        0.9994248876        0.111699E+22
          4826.28000          4826.27520        2.0719912544        0.9993638482        0.111691E+22
          4826.27000          4826.26520        2.0719955476        0.9992906002        0.111683E+22
          4826.26000          4826.25520        2.0719998407        0.9992026678        0.111672E+22
          4826.25000          4826.24520        2.0720041339        0.9990966630        0.111660E+22
          4826.24000          4826.23520        2.0720084271        0.9989679849        0.111645E+22
          4826.23000          4826.22520        2.0720127204        0.9988103629        0.111626E+22
          4826.22000          4826.21520        2.0720170136        0.9986151711        0.111604E+22
          4826.21000          4826.20520        2.0720213069        0.9983704019        0.111576E+22
          4826.20000          4826.19520        2.0720256001        0.9980591485        0.111541E+22
          4826.19000          4826.18520        2.0720298934        0.9976574154        0.111495E+22
          4826.18000          4826.17520        2.0720341867        0.9971311744        0.111436E+22
          4826.17000          4826.16520        2.0720384801        0.9964330855        0.111357E+22
          4826.16000          4826.15520        2.0720427734        0.9955009844        0.111252E+22
          4826.15000          4826.14520        2.0720470668        0.9942645602        0.111113E+22
          4826.14000          4826.13520        2.0720513602        0.9926744926        0.110935E+22
          4826.13000          4826.12520        2.0720556536        0.9907725730        0.110722E+22
          4826.12000          4826.11520        2.0720599470        0.9887927915        0.110500E+22
          4826.11000          4826.10520        2.0720642404        0.9871953555        0.110321E+22
          4826.10000          4826.09520        2.0720685339        0.9864929571        0.110242E+22
          4826.09000          4826.08520        2.0720728274        0.9869337052        0.110290E+22
          4826.08000          4826.07520        2.0720771209        0.9883330066        0.110446E+22
          4826.07000          4826.06520        2.0720814144        0.9901970680        0.110654E+22
          4826.06000          4826.05520        2.0720857079        0.9920357993        0.110859E+22
          4826.05000          4826.04520        2.0720900014        0.9935722991        0.111030E+22
          4826.04000          4826.03520        2.0720942950        0.9947339954        0.111159E+22
          4826.03000          4826.02520        2.0720985886        0.9955524315        0.111250E+22
          4826.02000          4826.01520        2.0721028822        0.9960857205        0.111309E+22
          4826.01000          4826.00520        2.0721071758        0.9963844465        0.111341E+22
          4826.00000          4825.99520        2.0721114694        0.9964840611        0.111352E+22
          4825.99000          4825.98520        2.0721157631        0.9964083028        0.111343E+22
          4825.98000          4825.97520        2.0721200567        0.9961759858        0.111316E+22
          4825.97000          4825.96520        2.0721243504        0.9958079032        0.111274E+22
          4825.96000          4825.95520        2.0721286441        0.9953321165        0.111221E+22
          4825.95000          4825.94520        2.0721329378        0.9947863323        0.111159E+22
          4825.94000          4825.93520        2.0721372316        0.9942164943        0.111095E+22
          4825.93000          4825.92520        2.0721415253        0.9936715354        0.111033E+22
          4825.92000          4825.91520        2.0721458191        0.9931953378        0.110979E+22
          4825.91000          4825.90520        2.0721501129        0.9928179437        0.110937E+22
          4825.90000          4825.89520        2.0721544067        0.9925484796        0.110906E+22
          4825.89000          4825.88520        2.0721587005        0.9923718271        0.110885E+22
          4825.88000          4825.87520        2.0721629944        0.9922498780        0.110871E+22
          4825.87000          4825.86520        2.0721672883        0.9921270097        0.110857E+22
          4825.86000          4825.85520        2.0721715821        0.9919378572        0.110835E+22
          4825.85000          4825.84520        2.0721758760        0.9916150994        0.110798E+22
          4825.84000          4825.83520        2.0721801700        0.9910948464        0.110740E+22
          4825.83000          4825.82520        2.0721844639        0.9903182028        0.110652E+22
          4825.82000          4825.81520        2.0721887578        0.9892286501        0.110530E+22
          4825.81000          4825.80520        2.0721930518        0.9877657954        0.110366E+22
          4825.80000          4825.79520        2.0721973458        0.9858564301        0.110152E+22
          4825.79000          4825.78520        2.0722016398        0.9834037115        0.109877E+22
          4825.78000          4825.77520        2.0722059338        0.9802748742        0.109527E+22
          4825.77000          4825.76520        2.0722102279        0.9762876093        0.109081E+22
          4825.76000          4825.75520        2.0722145219        0.9711956704        0.108511E+22
          4825.75000          4825.74520        2.0722188160        0.9646761833        0.107782E+22
          4825.74000          4825.73520        2.0722231101        0.9563256932        0.106849E+22
          4825.73000          4825.72520        2.0722274042        0.9456804426        0.105659E+22
          4825.72000          4825.71520        2.0722316984        0.9322883148        0.104162E+22
          4825.71000          4825.70520        2.0722359925        0.9158682871        0.102327E+22
          4825.70000          4825.69520        2.0722402867        0.8965774727        0.100171E+22
          4825.69000          4825.68520        2.0722445809        0.8753356049        0.977970E+21
          4825.68000          4825.67520        2.0722488751        0.8540341084        0.954165E+21
          4825.67000          4825.66520        2.0722531693        0.8353839083        0.933323E+21
          4825.66000          4825.65520        2.0722574635        0.8222955909        0.918695E+21
          4825.65000          4825.64520        2.0722617578        0.8170193245        0.912795E+21
          4825.64000          4825.63520        2.0722660520        0.8204850621        0.916662E+21
          4825.63000          4825.62520        2.0722703463        0.8320829363        0.929614E+21
          4825.62000          4825.61520        2.0722746406        0.8497985738        0.949401E+21
          4825.61000          4825.60520        2.0722789350        0.8707907083        0.972848E+21
          4825.60000          4825.59520        2.0722832293        0.8922405529        0.996806E+21
          4825.59000          4825.58520        2.0722875237        0.9120556054        0.101894E+22
          4825.58000          4825.57520        2.0722918181        0.9291206318        0.103800E+22
          4825.57000          4825.56520        2.0722961125        0.9431449614        0.105366E+22
          4825.56000          4825.55520        2.0723004069        0.9543437976        0.106616E+22
          4825.55000          4825.54520        2.0723047013        0.9631515536        0.107600E+22
          4825.54000          4825.53520        2.0723089958        0.9700404265        0.108369E+22
          4825.53000          4825.52520        2.0723132902        0.9754335074        0.108971E+22
          4825.52000          4825.51520        2.0723175847        0.9796768418        0.109444E+22
          4825.51000          4825.50520        2.0723218792        0.9830403424        0.109819E+22
          4825.50000          4825.49520        2.0723261737        0.9857294964        0.110119E+22
          4825.49000          4825.48520        2.0723304683        0.9878990746        0.110361E+22
          4825.48000          4825.47520        2.0723347628        0.9896653552        0.110557E+22
          4825.47000          4825.46520        2.0723390574        0.9911159172        0.110719E+22
          4825.46000          4825.45520        2.0723433520        0.9923170918        0.110852E+22
          4825.45000          4825.44520        2.0723476466        0.9933194877        0.110964E+22
          4825.44000          4825.43520        2.0723519413        0.9941620402        0.111057E+22
          4825.43000          4825.42520        2.0723562359        0.9948749661        0.111136E+22
          4825.42000          4825.41520        2.0723605306        0.9954819238        0.111203E+22
          4825.41000          4825.40520        2.0723648252        0.9960015977        0.111261E+22
          4825.40000          4825.39520        2.0723691199        0.9964488685        0.111310E+22
          4825.39000          4825.38520        2.0723734147        0.9968356826        0.111353E+22
          4825.38000          4825.37520        2.0723777094        0.9971717047        0.111389E+22
          4825.37000          4825.36520        2.0723820042        0.9974648098        0.111422E+22
          4825.36000          4825.35520        2.0723862989        0.9977214582        0.111450E+22
          4825.35000          4825.34520        2.0723905937        0.9979469842        0.111474E+22
          4825.34000          4825.33520        2.0723948885        0.9981458180        0.111496E+22
          4825.33000          4825.32520        2.0723991833        0.9983216604        0.111515E+22
          4825.32000          4825.31520        2.0724034782        0.9984776187        0.111532E+22
          4825.31000          4825.30520        2.0724077731        0.9986163153        0.111546E+22
          4825.30000          4825.29520        2.0724120679        0.9987399732        0.111560E+22
          4825.29000          4825.28520        2.0724163628        0.9988504853        0.111571E+22
          4825.28000          4825.27520        2.0724206577        0.9989494702        0.111582E+22
          4825.27000          4825.26520        2.0724249527        0.9990383131        0.111591E+22
          4825.26000          4825.25520        2.0724292476        0.9991182181        0.111599E+22
          4825.25000          4825.24520        2.0724335426        0.9991902158        0.111607E+22
          4825.24000          4825.23520        2.0724378376        0.9992552031        0.111613E+22
          4825.23000          4825.22520        2.0724421326        0.9993139602        0.111619E+22
          4825.22000          4825.21520        2.0724464276        0.9993671674        0.111625E+22
          4825.21000          4825.20520        2.0724507226        0.9994154201        0.111629E+22
          4825.20000          4825.19520        2.0724550177        0.9994592401        0.111634E+22
          4825.19000          4825.18520        2.0724593128        0.9994990864        0.111637E+22
          4825.18000          4825.17520        2.0724636079        0.9995353631        0.111641E+22
          4825.17000          4825.16520        2.0724679030        0.9995684271        0.111644E+22
          4825.16000          4825.15520        2.0724721981        0.9995985943        0.111647E+22
          4825.15000          4825.14520        2.0724764932        0.9996261446        0.111649E+22
          4825.14000          4825.13520        2.0724807884        0.9996513265        0.111651E+22
          4825.13000          4825.12520        2.0724850836        0.9996743610        0.111653E+22
          4825.12000          4825.11520        2.0724893788        0.9996954450        0.111655E+22
          4825.11000          4825.10520        2.0724936740        0.9997147543        0.111656E+22
          4825.10000          4825.09520        2.0724979692        0.9997324455        0.111658E+22
          4825.09000          4825.08520        2.0725022645        0.9997486590        0.111659E+22
          4825.08000          4825.07520        2.0725065598        0.9997635201        0.111660E+22
          4825.07000          4825.06520        2.0725108551        0.9997771413        0.111661E+22
          4825.06000          4825.05520        2.0725151504        0.9997896230        0.111662E+22
          4825.05000          4825.04520        2.0725194457        0.9998010555        0.111662E+22
          4825.04000          4825.03520        2.0725237410        0.9998115194        0.111663E+22
          4825.03000          4825.02520        2.0725280364        0.9998210871        0.111663E+22
          4825.02000          4825.01520        2.0725323318        0.9998298231        0.111664E+22
          4825.01000          4825.00520        2.0725366272        0.9998377851        0.111664E+22
          4825.00000          4824.99520        2.0725409226        0.9998450247        0.111664E+22
          4824.99000          4824.98520        2.0725452180        0.9998515875        0.111664E+22
          4824.98000          4824.97520        2.0725495134        0.9998575138        0.111664E+22
          4824.97000          4824.96520        2.0725538089        0.9998628392        0.111664E+22
          4824.96000          4824.95520        2.0725581044        0.9998675946        0.111664E+22
          4824.95000          4824.94520        2.0725623999        0.9998718067        0.111664E+22
          4824.94000          4824.93520        2.0725666954        0.9998754982        0.111664E+22
          4824.93000          4824.92520        2.0725709910        0.9998786878        0.111663E+22
          4824.92000          4824.91520        2.0725752865        0.9998813907        0.111663E+22
          4824.91000          4824.90520        2.0725795821        0.9998836184        0.111663E+22
          4824.90000          4824.89520        2.0725838777        0.9998853787        0.111662E+22
          4824.89000          4824.88520        2.0725881733        0.9998866759        0.111662E+22
          4824.88000          4824.87520        2.0725924689        0.9998875106        0.111661E+22
          4824.87000          4824.86520        2.0725967646        0.9998878795        0.111661E+22
          4824.86000          4824.85520        2.0726010602        0.9998877752        0.111660E+22
          4824.85000          4824.84520        2.0726053559        0.9998871863        0.111659E+22
          4824.84000          4824.83520        2.0726096516        0.9998860961        0.111658E+22
          4824.83000          4824.82520        2.0726139473        0.9998844831        0.111658E+22
          4824.82000          4824.81520        2.0726182430        0.9998823195        0.111657E+22
          4824.81000          4824.80520        2.0726225388        0.9998795705        0.111656E+22
          4824.80000          4824.79520        2.0726268346        0.9998761932        0.111655E+22
          4824.79000          4824.78520        2.0726311303        0.9998721348        0.111654E+22
          4824.78000          4824.77520        2.0726354262        0.9998673307        0.111653E+22
          4824.77000          4824.76520        2.0726397220        0.9998617013        0.111651E+22
          4824.76000          4824.75520        2.0726440178        0.9998551484        0.111650E+22
